0: 410,4507
5482: 6738,4183,7193,5966
5483: 5098,6772,6900,4480,8475,7058,7858,4354,1609
5484: 3782,8047,1447,2134,632,6559,3735
5485: 7494,5454
5486: 2763,9423,7247,7878,6548,611
5487: 4262,5872
5488: 4946,79,8403,1694,1817,4413,4146,1302,6060
5489: 2920,8914,1847,5105,3509,6214,1121,1190
5490: 8832,6246,1937,1670,5028,6336,508
5491: 6145,1247,1463,8461
5492: 2726,6549,362,5453,5599,5568,4417,6211,5745,4230
5493: 6525,8205,4043
5494: 8300,4185,3792,8190,7407,1466,4373
5495: 3250
5496: 4467,5157,4600,5538,9284
5497: 6722,6947,469,145,3782,113
5498: 1519,9847
5499: 2255,2493,8136,2454,3613,8564,6168
5500: 7727,4375,2059,1621,7292,3402,6400,8690,3797,8767
5501: 906,9518,5322,7389,351,9593
5502: 4237,481,9906,9398
5503: 6659,5910
5504: 8907
5505: 1140,3096
5506: 4253,315,3941,4507,8646,4126,9208
5507: 3093,7764,7593,555,255
5508: 2829,7980,9346,5418,9444,5494,2033
5509: 2969,9731,5823,4179,4670
5510: 6344,7009,9439,5395,4811,2264,1385,7799,5796,7130
5511: 7777,5617,2761
5512: 127,196,1839,6798,1095,7321,3353,4438,5014
5513: 9503,4662,5225,9586,3016,3837,5128,1925
5514: 3487,9025,3734,2659,6924,4562,8428
5515: 7970,1492,756,868,1482,7291,209,7621,9113,1694
5516: 4650,5536,7348
5517: 1227,3922,670,4433,9278,4943,9166
5518: 1472,4725,2846,4017,5134
5519: 2453,8878,3309,3494,7920,2768
5520: 7732,5886,6642,8060,9401,9090,2042,3409,790
5521: 6793,5336,6200
5522: 7477,7740,1570,1356,5598
5523: 9182,2128,1060,8597,7680,614,8549,9741,4548
5524: 33,7990
5525: 1979,1900,6825,1953,1246,4926,6576,4223,4171,6256
5526: 1688,9545
5527: 3950,988,9447,7496,5952,4971,2825,4947,8020
5528: 8458,8956,5512,3026
5529: 8144,7912,4790,9168
5530: 7512,77,925,7681,9181,9184,1982,2408
5531: 3969,2827,5477,1553,2569,1417
5532: 504,9022,2677,2719,6655,7915,9368,9594,989
5533: 6703,6650,6750,319,2431,8867,7052,5908,3330,9000
5534: 9357,5915,7527,1035
5535: 5037,6595,8678,2188,1776,19,227
5536: 7740,157,9728,346
5537: 764,4029,7986,8523,995,8647,8391,6831
5538: 9504,3683,2690,599,8171,575,9350
5539: 3843,4472,8268,4445,9730,2532,7131,8057,4988
5540: 7214,6708,2883,6715,5696,971,7779,4692,4407
5541: 6472,5188,7236,2182,6998,7716
5542: 5906,4524,1471,9799,8354,2624,8228
5543: 7320,9601
5544: 8166,7810,9461,5735,57
5545: 3175
5546: 5469,2168,2443,999,3045
5547: 2941,6508,3698,955,3550,2048,6373
5548: 5658,2815,6083,7264,3648
5549: 165,540,7561,4225
5550: 6244
5551: 5488,1417,7090,8437
5552: 2402,2432,4452,7619,6549,7842
5553: 2001,2050,5614,9142,3278,7901
5554: 9725,405,1013,5869,3439,6545,6688,9839,3422,3180
5555: 8071,7119,3777
5556: 4224,2122,2448,8730
5557: 6558,2610,8514,3782,7625,2290
5558: 8148,2895,3051,5521
5559: 3406,1671,579,3818,3758,7726,871,113,8901,9570
5560: 2335,3401,4112,557,3349
5561: 182,4376,3236,3130,3821,3221,2028,8805
5562: 3449,8739,4602,6016,6532,1351,2095,5900,7977
5563: 207,4413,7615,3590,7208,1655,9707,8582,6090
5564: 7824,6898
5565: 6319,8854,271,6327,4846,6055,5842,5032,4955,2360
5566: 6024,8020
5567: 3644,7596,2577,7129,4740,493,5295,3379,2383
5568: 3247,9872,7024,8559,8673,5942,3345,4310
5569: 8621,9112,3496
5570: 622,3620,9884,7485,9949,7680,8485,3566,3460,1315
5571: 374,3899,2703,1549,9730,8353
5572: 9530,6892,5660,5945,1322,489
5573: 5433,191,6491
5574: 7118,8586,6633,603,6608,7500,3656
5575: 8098,6842,7718,1533,4879
5576: 9454,8715,7022,4040,2331,9168,9562,5872,1458,15
5577: 8647,5487,3034,5085
5578: 7696,6245,2767
5579: 1690,5328,5775
5580: 6561,3965,7238,4832,3373,9385,6794,3733,9775,9892
5581: 5518,9773,4735,118,3294
5582: 9223,5700,5249,4685,6796,5936,7135,6030,3250
5583: 7700,953
5584: 8038,3558,513,877,2451,1491,257,2399,7664
5585: 6229,6162,3628,2748
5586: 6399,7557,3356,3045,2785,3350
5587: 8274,7406,4389,9246,3503
5588: 1070,6981,6414,83,1573,9507,2029,546,9883,170
5589: 8991,8510,7059,6494,375
5590: 3405,2527,6773,5071,4984,7329,9137,9356
5591: 7685,8423,5856,5949
5592: 1496,7936,7058,954,380
5593: 3241,8121,1584,6797,4794,5993,9163,1760,237,4678
5594: 8042,4045,4454,6857,7133,9416
5595: 4176,8090,3496,3830,8841
5596: 8997,933,5334,2142,8212,9382,491,5435
5597: 7156,5649,1439,9063,3135,7250,8886
5598: 7363,7251,1483,9723,8662
5599: 8233,3873,7292,4480,4022,4325,5813,711,9933
5600: 8325,5225,3511,8248,664,6473,2584
5601: 946,2454,3927,738,8381,9350
5602: 6389,4594,6444,9966,2709,4345,3642,4885,3804,5871
5603: 8658,6647,9747,5406,2896
5604: 3058,1673
5605: 6372,527,3852,8265,7404,1040
5606: 8538
5607: 737,3433,5408,5084,6875,4763,6255,6999,11
5608: 9625,960,3472,7815,6593
5609: 7231,4525,7530,7051,9550
5610: 1342,6981
5611: 3051,2906
5612: 5538,725
5613: 9414,6637,5128,5754
5614: 6698,8237,1149,9225,727,694,4959,2009,5142
5615: 9867,3630,3520,3550,6109,2146,8910,6816,6572
5616: 1645
5617: 8448,5141,5171,5
5618: 2741
5619: 5549,7896,3162,8498,189,1735,510,1123,3020,4821
5620: 7630,1551,8880,1517,6141,9158
5621: 6305
5622: 9794,4836
5623: 9310,9477,1899,3107,6573,6123,592,5837,5505,1979
5624: 1554,9718,3647,9444,6747,8721,7177,1335,8220,7096
5625: 1258,7914,127,8787,187,5098,2418,9789
5626: 2669,9151,5991,282
5627: 1661,9834,6924,1371,2518,9683,3604,3400
5628: 1216,3190,4578
5629: 5784,2673,2208,689,9217,4344,677,854,3493,7832
5630: 7720,8127
5631: 8555,9105,5715,6314,2531,7356
5632: 8863,113,6368,6545,1740
5633: 2970,6792
5634: 537,3760,975
5635: 9698,6072,1203,7035,5210,8035,1528
5636: 1804,1931,9083
5637: 787,1039,8881,1341,1989,2158,3768
5638: 9973,3631,3205,971,2983,5317,5852,9564,8323,8116
5639: 2222,975,7032,2468,3623,1884,4661,5584,9831,7053
5640: 8273,9918,1727,330,9547,6340,1765,9351,6629
5641: 793,4721,5887,505,5632,2675,1459,1066,2309
5642: 3557
5643: 96,8502,2006,6635,4490,1691,9123
5644: 4147
5645: 6670,696,8866,1234,8185
5646: 4205,624
5647: 3868,4475,6961,9240,5335,4319,4595,9274,5774
5648: 6619
5649: 9677
5650: 8217,569,6783,2157,7484,4297
5651: 6527,7082,9735,9135,3611,8952
5652: 9364,665,7981,4225,2320,9968
5653: 1280,4997,2344,263,4757
5654: 5884,7444,7260,7063,2935,5180,3121,8744,4712,7441
5655: 6399,9910,1402,9840,5659,3198,735
5656: 6402,4680
5657: 2277,8593,6568,2022,7691,4808,6150,8500
5658: 9543,234,2207,6348,2121,9974
5659: 6359,1389,1981,6394,6340,2246,8850,6538
5660: 129,3107,5053,9778,8554,2088,4424
5661: 8985,9741,6768,7916,753,2046,6486
5662: 6201,2578,8154,8046,4839,734
5663: 1030,5963,8147
5664: 3379,1421,2416
5665: 2424,4481,2937,3327,5573,2480
5666: 6395,554,11,8537,5259,8561
5667: 5061,9834,6398,1024,7416,2945,1769,5931,926,5562
5668: 135,5898,3730
5669: 3263,1436,3087,1950,8439,4459
5670: 6779,272,5396,3767,4721,2447
5671: 2448,2078,2024,108
5672: 1395,2406,9481,4437,4229,3706,1785,4541,1230,4604
5673: 8819
5674: 8389,3644,4345,3224,7629,7893,9696,8913
5675: 4976,739,2434
5676: 1880,6998
5677: 2412,3736,1519,3555,8063,9271,8472,1323,8229
5678: 253,698
5679: 6273,2467,5091,2664,6692,5632,7589,8509,7131,3556
5680: 5925,8257,7758,7400,4624,5683
5681: 6833,3493,4923
5682: 8564,8736,2354,3201,8094,2442,5153,5092,4840
5683: 2101,5274,3319
5684: 1912,1107,7634,8625,9128,3056
5685: 413,5425,754,4088,4124,5511,5989,3774,9078
5686: 3058,8369,7729,2602,116,4292,7232,6500,7747
5687: 6221,6208,725,8721,2105,8853,8946
5688: 4902,5258,8202,7320,1294,2119,911,7744
5689: 3401,1183,3524,6391,9101,5897
5690: 3106,1683,6086,2232,6491,2103,1561,564,7877,4842
5691: 4209,4314
5692: 62,1995,249,6352
5693: 4544,4688
5694: 2332,9681,9790,6258,5011,5776
5695: 5109,4443,3354,3498,1132,9752,7846,1584
5696: 5938,3715
5697: 3981,4532,9514,7388
5698: 7081,7658,466
5699: 412,748
5700: 4956,3707,4824,4940
5701: 9825,8132,5969,8893,5832,9037,6773,1127,8695,8577
5702: 1512,7802,8385,6611,879,2143,1894,6003,9383
5703: 2514,8178,9946,4180,3561,7477,7162,3597,8438,2090
5704: 4726,9558,737,3451,3512,1925,2624,2742
5705: 3753,9865,5267
5706: 9122,671,7193,225,4748
5707: 3387,1927,5115,8608,3577,6494,9103,7592
5708: 7534,7727,8133,4191,104
5709: 294,3623,6598,6308,6736,5788,6590,205
5710: 7362
5711: 2281,2655,9006,2533,1968,2965,8828
5712: 1981,9520,3482
5713: 6805,8802,2703,7877,9103,4285,7215,2189,6991
5714: 3530,9810,3374,3236,181
5715: 5901,9605,7060,9338,2721
5716: 6592
5717: 6506,531,4475,8898,5773,3794,1548
5718: 3315,4134,4335
5719: 5571,8537,4540,9475
5720: 1500,1842,8534,5067,7095,5759,1606,2523,4282
5721: 1939,476,6371
5722: 7663,9132,1447,7764
5723: 5028
5724: 3694,6165,4135,8668,1553,1362,6731,5538,9493
5725: 5922,9052,6100,9384,4227,2734
5726: 4042,8187
5727: 3233,1710,3417,6720,3169,6454,5512,9441,8136,2904
5728: 6550,7557,7007,8515,8068,7803,7998,5999
5729: 3434,5913,9159,6966,1178,3418,5056,1463,7955,4208
5730: 1195,9582,5669,3605,9100,384,8974,8920,4878,2935
5731: 8051,2134,3145,3284,9959,9944,212
5732: 6653,1883,5953,451,543,1539,1228,1343
5733: 9991,1741,5477,5045
5734: 3,5043,4637,3005,3257,6762,4114,8183,2560
5735: 4285,9586
5736: 209,1425,41,8595,6452,1593,6300,4097,7542,9923
5737: 5109
5738: 9351,1467,5613,7885,3672,8689,438,6250,7442,9377
5739: 7566,3787,6343,7408,2973,599,9569
5740: 1936,738,2969,3173,7506,2968,7084
5741: 3665,2841,936,5962,8339
5742: 9300,9272,7190,2592,4373,5949,7684
5743: 5965,5930
5744: 3202,2571,8011,7650,116,1942,1894,5499
5745: 1570,7644,8178,3368,2996
5746: 75,9605,6947,8323,5575,6657,8330
5747: 8783,9017,6883,1029,572,8582,5620,9912,7771
5748: 5681,8208,6202,7846
5749: 4806,3482,3187,6730,4486,4448,8130,836,2756,6270
5750: 2463,8029,6482,8074
5751: 5745,9741,6451,4322,5485,8491,7282
5752: 6309,4248,9558,4343,7252,1282,5715
5753: 3909,4506,7264,4140,5238,591
5754: 4148,385,5973
5755: 7253,8113,2779,9839
5756: 9162
5757: 8589,6527,5158,3719,4238
5758: 442,3883,7225,5724,4581,9077
5759: 7898
5760: 119,6138,3761,8718,3537,3255,8744,6093,6602
5761: 3088,3056,9948,1980,4057,6670,9845,6223,4963,8600
5762: 4533
5763: 7778
5764: 7514,3424,907,4502
5765: 5763,21
5766: 3578,2894,4219,480,5148,1693,751
5767: 6679,5915,8463
5768: 8733,7405,9527,7076
5769: 3311,4773,6465,7656
5770: 6997,4365,6457,7076,611
5771: 3578,2236,7958,3220
5772: 7775,4332,1826,5499,9743,2402,879,9431,4647,1143
5773: 1454
5774: 2933
5775: 7147,735,7913,8738,1805,9771,5372,1883
5776: 4899,8483,4298,9698,7561,7796,9270
5777: 3312,8493,3216,3867,355,6998,1428,4318
5778: 3521,5266,7327,6082,4416
5779: 8653,9668,3446,5593,375,5635,3005,6716
5780: 3042
5781: 475,6611,8649,7707,5474,7090,7708,990
5782: 1395,8877,1961,2620,9826,2987,3918,6540
5783: 3578,9339
5784: 2086,3073
5785: 7565,4154,5963,9802,9638,8535,4875,1678
5786: 4070,8163,6738,8201
5787: 147,5479,8275,191,8017,9483,1083,735
5788: 5954,1951,490,7002,4379,668,8126
5789: 7456
5790: 3358,8813,4937,7232,8699,4405,8394,3215,174
5791: 4166,8480,5755,7577
5792: 7092,5383,4665,118
5793: 4297,2118,7852,3026,8423
5794: 162
5795: 1928,7401,9079,8292
5796: 6390,4199,4025,1355
5797: 8069,8508,5334,8235,4374,4277,4377
5798: 9025
5799: 9381,5168,9628,3532,392,3275,3050,551,7556
5800: 7139,83,5607,2531,6936,886
5801: 5925,2604
5802: 618,2135,9946,9800
5803: 6590,6244,3208,3587,349,9837,2705,4028,5870,6547
5804: 4337,52,4011,480,7212,9786
5805: 1922,5787,4508,985,2949,7585,3415,2676,421,1924
5806: 9983,5854,3522
5807: 9150,5347
5808: 360
5809: 2097,3284,1284,8712,2294
5810: 6300
5811: 2069,908,4930,8657,2038,533,9284,3891,916
5812: 4871,8695,4716,7345,3563,8458
5813: 7266,7954,9831,7325,3351,9616
5814: 2463,4438,5398,5364,3878,8623,1719,6140,1386
5815: 2569,7963,2381,3076,8442,2262,7154,4497,2154
5816: 5817,1613,8265,5624,3025,5937,5983,7652,6862,8649
5817: 1298,5513,5545,9696,672,3992,878,8410,2030
5818: 6935,5379,4969,4289,8222,7430,6352,1692,5547,244
5819: 8397,9084,4615,9588,1886
5820: 498,8363,9374,2231,4182,4720
5821: 4759,672,3888,5446,438,7269,6767
5822: 5917,5679,5772,9853,3446,6034,5449,8329,8369,1274
5823: 8320
5824: 2499,7318,7187
5825: 4915,7325,7406,8138,8080,4448
5826: 9412,2947,6062,4650,1924,2067
5827: 8427,7330,2431,4726
5828: 4068,7906,9768,7700,631,278,8085,1017,4669,5422
5829: 9828,4656,8969,5087,9326,6817
5830: 4344,1728,7150,6986,2172,3235,9235,5585
5831: 8005,1923,2523,5404,5965,9604,3620
5832: 489,2764,7380,7061,7320,4317
5833: 341,6154,4933,2030,2537,2507,8042,2417,7909,6510
5834: 3233,1028,4637,6027,1854,3308
5835: 1691,8134,809,915,5553
5836: 5973,5511,9105,3942,4747
5837: 5826,5508,5957,7130,3069,2015
5838: 9147,3517,3334,6112,7925,6794,6796
5839: 884,9184,5834,127,4940,9512,1501,491,8237
5840: 832,4812,3291,1301,7761,1454,6072
5841: 7726,9162,5260,2599,1531,9488
5842: 9554,3793,3654,6406,9110,6287,757,3974
5843: 6886,590
5844: 9434,8482,8294,8951,5738,400,1441,547,6039
5845: 9042,3226,9785,1282,1521,1769
5846: 3352,2837,716,2650,6651,4670
5847: 540
5848: 3110,3888,3557,9350,7102,3981,8189,9625,697,3030
5849: 3869
5850: 9184,7333,8500,2778,1028,9169,8722,3461,8655
5851: 4642,7370,8516,1627,6754
5852: 7083,6623,4070,4472,2213,129,8908,3810
5853: 8397,1518,3040,4816,3053
5854: 7127,4785,7877,4556,2439,6768,5029
5855: 491,4221,7588,9156,3180
5856: 8109,9819,7113
5857: 3925,7248,9731,5361,8492,1522,9006
5858: 7269,4953,4466,9985,9282,2765,5097,6360
5859: 7306,1446,5012,4214,6292,9992,3559,9324,5487
5860: 1504,5358,5411,7163
5861: 5094,2362,3211,4573,167,2500,6208
5862: 182,9102,9263,6145,4395,9653,6367,6398,6854,8510
5863: 1994,8811
5864: 2279,9447,2390
5865: 2234,4362,6287,9179
5866: 2250,3043,859,3711,7663,3404,3774,7963
5867: 4421,872,6338,1053,3338,8433,6778,8060,4928
5868: 5353,8123,8216,4007,843,4349,5401,5371,9571
5869: 5333,7363,6544,6093,7543,8232,6314
5870: 34,886,5776,5526,1099,2158,6482,7848,6953
5871: 4185,9858,4324,3519,6787
5872: 2713,7650,596,6024
5873: 1759,4183,7118,5818,3160,4117,4148
5874: 693,1006,4781
5875: 1438,8358,7067
5876: 4096,7470,1634,6041,2249,830,4088,5337
5877: 9412,1518
5878: 8646,5695,355,5575,6699,6129,1659,3857,3666,5187
5879: 5234,813,8904,1435,4310,3072,3041,3044,9219
5880: 7796,6936,6730,3355,3050,8028,9684,780,4573
5881: 3394,3349,8978
5882: 25,6590
5883: 8281
5884: 1268,8046,708,625,5958,2475,2079,9882,1335,8663
5885: 5727,7523,4841,9509,6659
5886: 9808,342,5468,2174,7751,310
5887: 5756,7033,1567
5888: 4750,3531
5889: 8255,3174,733,5113,102,7930
5890: 6002,2023,3618,657,7015,1258,177,9755
5891: 2292,1781,6578
5892: 9629,7468,4710,5556,3295,7536,1806,4628,7324
5893: 2539,716,4643,4027
5894: 9988,2068
5895: 4620,4078,1425,2942,6780,6963,6738,5757
5896: 708,2875,3631,3297,6582,1416,6781
5897: 5566,8359,363,6858,2384,4104
5898: 5338,5435,5543,2454,6898,7486,2274,887
5899: 6639,7751,941,2358
5900: 5145,1847,126,5836,7154,9009,7987,682
5901: 9488,44,5229,7576,1245,1163,2913
5902: 8562,1496
5903: 7433,9812,3319,2952,3947,5980,3074
5904: 3762,3790,273,6072,4466,8680,4618,9548,5237,1341
5905: 5420,7751,918,7248,9531,4862,3085
5906: 1773,8651,3722
5907: 2423
5908: 2894,6488,4342,6755,8657
5909: 5421,1808,9397,402,2337,565
5910: 1127,1061,5291,4993,8920
5911: 537,5178,1614,817,9942,3626,3118,4660,6412
5912: 4060,3674,6827,3327,3901,106
5913: 7897,6035,4958,3170,7627,867
5914: 9465
5915: 4617,1958,6646,4317,3822,7387,7356,540,2403
5916: 7577,175
5917: 7223,1007,1823,3013,5587
5918: 2779,9041,3669,3476,9264,7712,1516,7358,8833,6130
5919: 8671,1776,7439,6203,9915,7282,6144
5920: 5809
5921: 1546,8087,3878,9221,3915,500,1133,937,5687,5949
5922: 1375,6201,9939,8982,3099,4052,1206,7998,9648,3471
5923: 4710,8185,457,8506,9866,4222,4914
5924: 6320
5925: 4849,5815,2445,5473,9355,3319
5926: 7653,351,8151,6262,6041,109
5927: 4275,6422,2947,202,7684,8815,5248,6970,2411,2986
5928: 1813,9519,2623,6729,427,2108,6276,1062
5929: 9194,7146
5930: 327,1925,432,9935,3609,7144,52,9628,1114
5931: 4560,9368,57,9106,1101,7658,802,3216,2227,8186
5932: 2753,8641,395,5647,8584,7567,7618
5933: 8123,815,1386,4547,9645,7605,2197,6320
5934: 2120,1647,1723,9227,5502,6993,9829,6574,5012
5935: 461,8043,7367,3314,5209,9743,5931
5936: 9224,1836,9714,2740,2446,604,5801
5937: 3353,6036
5938: 3934,9322,7530,4625,8695,9992,2862
5939: 735,798,8127,5847,1734,6954
5940: 4352,8601,6817,7748,3098,5950,8870,1976
5941: 2141,1851,8030,8137,4294,8350,7361,4622,8178
5942: 9949,3911,6125,5457,9013,5028,3541,8799
5943: 6109,6335,9903,9482
5944: 7696,2034,2907,5745,2369,591,1314,3279,1008,6226
5945: 6977,9469,2016,2436,6251
5946: 1833,9459,1458,9316,6886,9590,9425,3099
5947: 6055,3915,615,3487
5948: 4019,9095
5949: 9123,3551,648,5258,6445,8690,2172,8448
5950: 6127,3803,3857,5397,5431,2915,6940,2812
5951: 2224
5952: 4534,8993,8044,4154,7866,8261,2029,1863,3052,9151
5953: 6607,9682,9655
5954: 4757,6036,2002,7407
5955: 9349,2706,2089,2251
5956: 3621,1355,7218,7539,8368,7070,5499,132,4002,9301
5957: 7199,6120,908,5181,5335
5958: 8110,7906,9217,1292,7516,4925,3339,1215
5959: 4935,3468,4944
5960: 3381,5730,4057,8240,1253,1125
5961: 8110,5762,518,9628,2305,7528
5962: 821,4451,8448
5963: 3081
5964: 9692,6114,7385,5772,6844,3054,4203
5965: 3268,9448,1645,6668
5966: 6187,7547,78,8534,8800,5167,5316,271,6550
5967: 4460,3732,9490,4466,4358,1739,990,1105,256,4912
5968: 7976,9716,7766
5969: 3161,5714,4561,9578,2461
5970: 22,1749
5971: 1163,8273,8941,6811,1861,3508,2549,9605,4020
5972: 7345,5258,3442,8662,5024,8238
5973: 1650,1460
5974: 8184,615,3090,4908,7505,6053
5975: 871,1515,6751,4690,2643,6298,3069
5976: 5477,5297,4650,6820,2665
5977: 2914
5978: 3776,5598
5979: 6380,2779,2360,4095,9333
5980: 64,8032,1365,7288,4032
5981: 3753,4525,6307,6276,1016
5982: 5579,4246,7738,812,829,6835,831,4093,9351,8610
5983: 843,7234
5984: 5856,1775,6410,3111,5526,2186,1221,4255,1399,2905
5985: 2792
5986: 4768,1748,7989
5987: 6544,1103,6275,8432,681,9952
5988: 7146,4146,1407,8664,5501,4420
5989: 3141,3577
5990: 7123,6424,5892,202
5991: 8486,5579,9786
5992: 5386,7064
5993: 9043,1909,7197,1620,6115,7757
5994: 2792,9271,975,5393,2911,4981,9710,2920,2788
5995: 9583,1902
5996: 4638,2621
5997: 9551,9955,4429,8254,1849,4754,1804,4657,112,1377
5998: 8409,5928,6501,9458
5999: 3105,9511,1982,4661,2759,6754,5266,2520,93,1977
6000: 500,1770,7377
6001: 703,2492,846,8292,4959
6002: 7141,8245,8414,8530,6407
6003: 5963,4870,8909,1214,8888,2406,7592
6004: 9829,2041,4051
6005: 7489,5356,9940,1667,6822,5114,4474
6006: 2027,5134,3135,2449,1862,9171,416,1558,1611,3124
6007: 8477
6008: 2251,3567,1676,5886,6597,8743
6009: 3863,4748,2998
6010: 4107,202,2054,2417,4125,6465,2853,6440,7809
6011: 3976,2590
6012: 2284
6013: 4045,4147,2603,3960,8797,6946
6014: 644,7344,7768,6306,485,5094,2205,3242
6015: 8770,8086,6990,6474,7697,4954,848,8833,8180,7976
6016: 1229,650,7354
6017: 2924,4785,848,335,3950,3582
6018: 6069
6019: 305,9804
6020: 2369,4647,7569,2253,5646,4530,2995,7083
6021: 4740,1060,7158,8714,9710,3397
6022: 2914,7953,7118,3832,9518,9027,5227,3035,3596,9103
6023: 9034,2773
6024: 9447,3124,6248,3140,2726,7528,9000,6988,8454
6025: 7834
6026: 4492
6027: 3805,5771,7482
6028: 1295,8538,9865,6016
6029: 3854,1159,1321,6986,9480,9719,3065,1325,3132,5222
6030: 5119,7661,934,5671
6031: 7689
6032: 8121
6033: 6144,100,9152,9038,4874,9279,4629,9468
6034: 6546,3241,5677,7473,6192,8267,6819,6793,2052,1158
6035: 8960,188,5330,9484
6036: 1195,4214,9052,4578,5881,4553
6037: 2668,6075,9547
6038: 5515,1651,3213,3095,566,5364
6039: 1102,5751,4819,1577,9533,6775,3410,5806,1797,1630
6040: 9776
6041: 8158,5056,5613,1757,3774,7027,3758
6042: 5824,9919,160,5491,498,4125,1063
6043: 3888,8137,2332,2304,3887,4273,2200,6879
6044: 8231,7637,647,3255,2826,3546,8930,1835
6045: 8454,1313,7232
6046: 8624,9343
6047: 5788,5033,7261,5245
6048: 1966,1156,2641
6049: 5196,9525,6933,4000,8160,3562,1152,1436
6050: 9935,3372,3909,1722,264
6051: 8256,6599,2653,3944,882,7078,5477,9527,4250
6052: 438
6053: 8726,1565,8347,306
6054: 6841,4879,8965,6099
6055: 613,729
6056: 1109,8206,2507
6057: 1241,4142,388,8913,1429
6058: 746,2207,8484,4289,6925,1026,6957,9014
6059: 8732,7301,3138,3010,1052,4612,9305,9939
6060: 7836,176,3434,2103,337,4589,3075,5101,8120,4191
6061: 3357,5026,5004,2125
6062: 710,6740
6063: 1086,737,340,4820,6474,31
6064: 196,4788
6065: 3264,1998
6066: 5508,6002,5471,7459
6067: 4971,2181,775,7740,2404,2095,3801,9778,5854,6935
6068: 2137,1394,8014,6190,1257,8565,9829,9164
6069: 9082,8140,9073,7438,8047,6939,7801,7176,6080,1041
6070: 8194,7871,7614,1252
6071: 3491,9937,8799
6072: 8734,9401
6073: 7479,2633,683,4550
6074: 7808,3683,636,4504,5918,1915,9617,4143,5227
6075: 8214,6716,8353,1384,7476,3659
6076: 1859,8824,9102,501,8170
6077: 6599,5106,656,4062,1752,5698,7938,5226,8356,5430
6078: 3157,9319,1737,8837,5329,3906,6412,2297,540,5926
6079: 5008,9846,3132,3859,9561
6080: 7341,1329,9234
6081: 4123,509,6727,3733,8464,5144
6082: 7473,138,2298,893,7672,1223,5818
6083: 7515,9158,4572,3045
6084: 5674
6085: 5705,5514,3588,5236,4374,4627
6086: 7376
6087: 9724,6770,7472,7668,8247,8612,8816,9631,2699
6088: 1734,512,634
6089: 2291,149,4542,354,5084,8102,1114,2044
6090: 4834,6596,1730
6091: 6013,8058,8806,255,4579,1552,376,5089
6092: 7005,6699,7922,1340,8550,6856,4212,4479,2440
6093: 2065,4789,4925,8153,971,4239,9224
6094: 6790,7701,1346,1883,256,1924,8227,7589,7639
6095: 3783
6096: 2572,5346,7590,770
6097: 4812,3672,477,7596,4002
6098: 5045,6164,6933
6099: 9279,7912,4200,9843,980,3502,934,4272,3728
6100: 1656,7603,7247,9746,8196,9665,9395,2338,4278
6101: 9399,2635,4646,7654,365,4628,8641
6102: 1724,3139
6103: 1527
6104: 6980,4725,4015,2226,4054,1371,4330,5853,6209
6105: 1587,8358,2043,2720,7598,6016
6106: 1321,7777,931,353,4026,4443,3965,7542,4436,3240
6107: 5801,6248,7685
6108: 464,5416,3440,6225,2262
6109: 1497,2536,3366,2022,1196,5514
6110: 1789,1088,1860,9698,442
6111: 454,6213,189
6112: 1678,4060,6587,9553,3340,864,541,5906
6113: 2892,1235,5067
6114: 2686,6945,7172,4003,5988
6115: 9184,4350,2229,5176
6116: 1964,2026,6707,1780,5122,9354,5096
6117: 2321,6769,1397,8749,4509
6118: 5154,3434,7186,5189,8771,2526
6119: 8683,2084,6041,983,8747,1744,4418
6120: 9512,5094,514,2997,3137,2188,3192,5690,9096,6069
6121: 3768,5698,8376,916,3379,5460,2808,8323,8485,495
6122: 459,8124,5179,746,8145,8331
6123: 9600,7391
6124: 5909,4247,4828,2154
6125: 2962,4595,7756,8067,8007,7905
6126: 4673,4480,9266,6399,4334
6127: 4018,555,5015,6999,4625,866,799,7124,142,6333
6128: 8718,8373,2223,6393,4876,8952,7118,2062,7496,5966
6129: 3406,8141,7580,9728,3733,9216
6130: 4755,6224,339,9549,1649,2289
6131: 362,4164
